Species,MatchGenus,MatchSpecies,Family,Indiv,Pos,SL,CBL_old_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL_old,alphaPos,d,DPos,alphaAnt,DAnt,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,BodyShape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,dBW,DPosBW,DAntBW,fineness,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference,CBL_raw,CBL,d_normD,Iratio,d_ctr,CBL_ctr,alphaAnt_ctr,alphaPos_ctr,DAnt_ctr,DPos_ctr,dBW_ctr,DAntBW_ctr,DPosBW_ctr,d_normD_ctr,d_normCBL_ctr,Iratio_ctr
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.3,1993,45.54,1.46,0.6,33.16,1.66,32.72,0.0228,83.625,3e-4,0.0166,94.8811,0.0164,1790.91,-189.128,1793.35,-222.202,1823.76,-184.467,1826.89,-217.037,1810.49,-203.134,1810.45,-203.415,1810.49,-202.813,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0.002041199,0.112201242,0.11069966,6.742789478,0.018011748757342943,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",33.19500000000005,0.016655795283492248,0.01818181818181818,0.9999998907178471,-0.0012000000000000001,-0.0020957322114160126,12.46690000000001,10.464399999999998,0.0017000000000000019,0.0011000000000000003,-0.010379971,-0.015800680999999983,-0.017062865999999982,-0.06973026973026972,-0.061946746136436484,5.962097420120216e-5
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.4,1993,68.14,0.7,1.85,26.83,1.13,31.1,0.0342,39.9504,9e-4,0.0135,65.004,0.0156,1584.16,-207.895,1587.17,-234.552,1645.81,-202.1,1647.44,-233.161,1622.43,-220.653,1622.22,-221.474,1622.29,-219.627,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0.006253323,0.090760045,0.105231294,6.742789478,0.029424212598425235,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",60.95999999999992,0.03058705469141993,0.06185567010309278,0.999985360775719,-6.000000000000001e-4,0.0094262202365074,-13.047299999999993,-28.429599999999994,0,-0.002199999999999999,-0.004669173,-0.014375711999999999,-0.033663701000000004,-0.03814432989690723,-0.045272016381025806,8.536077571896783e-5
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.5,1993,71.48,0.44,1.6,17.22,0.73,24.14,0.0359,25.3793,8e-4,0.0086,42.0068,0.0121,1426.47,-212.917,1427.76,-230.088,1357.02,-211.123,1358.56,-235.213,1389.09,-220.329,1389.27,-221.174,1389.18,-219.579,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0.005404845,0.058257256,0.081668523,6.742789478,0.02299891813919941,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",69.32500000000005,0.03478424485699952,0.07729468599033817,0.9999643057263534,-8e-4,0.013086069261301916,-32.969750000000005,-39.57055,-0.003550000000000001,-0.00715,-0.006327721499999999,-0.0353941765,-0.059507711,-0.030655946988103505,-0.051663097749277936,1.0011859517411459e-4
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.6,1993,82.19,0.74,3.91,27.21,0.68,28.55,0.0412,42.6391,0.002,0.0137,38.8295,0.0143,1153.96,-200.169,1162.17,-226.113,1232.44,-198.655,1231.58,-227.194,1191.56,-213.861,1191.63,-215.483,1191.41,-211.576,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0.013239243,0.092064762,0.096598003,6.742789478,0.05390492933937391,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",73.94499999999994,0.03710235825388858,0.14285714285714285,0.9995835068721366,2.000000000000001e-4,0.015164373757764544,-33.6043,-24.163700000000006,-0.0017999999999999995,-0.0022000000000000006,9.144789999999993e-4,-0.015839852,-0.026238442,0.022603978300180835,-0.018052089862695547,-2.0737770907908182e-4
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.7,1993,82.21,0.71,0,26.52,0.74,30.89,0.0412,40.4433,0,0.0133,42.5442,0.0155,937.096,-180.009,937.679,-206.52,1013.13,-181.757,1012.55,-212.638,973.221,-195.45,973.221,-195.45,973.221,-195.45,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0,0.089714656,0.104496139,6.742789478,0,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",75.45249999999999,0.037858755644756645,0,1,-0.0017,0.016186195531602485,-29.76120000000001,-24.600900000000003,-7.999999999999986e-4,-0.0026000000000000016,-0.012536114,-0.008956140000000001,-0.025968410999999997,-0.11793611793611793,-0.07736389684813756,1.9345827571248808e-4
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.8,1993,82.64,0.7,0,28.46,0.74,30.27,0.0415,40.0347,0,0.0143,42.1994,0.0152,778.111,-161.247,773.543,-189.341,855.084,-167.414,852.343,-197.563,814.656,-178.834,814.656,-178.834,814.656,-178.834,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0,0.096296875,0.102421865,6.742789478,0,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",77.88649999999996,0.03908003010536877,0,1,-0.0014,0.017884966411101225,-28.8253,-27.723100000000002,-6.000000000000016e-4,-6.999999999999992e-4,-0.011865623,-0.008742511999999994,-0.014188490999999998,-0.11194029850746269,-0.071653233733045,1.5701669897172366e-4
Equetus_lanceolatus,Pareques,acuminatus,Sciaenidae,1,0.9,1993,82.47,0.75,1.1,29.52,0.71,29.02,0.0414,42.7697,6e-4,0.0148,40.5963,0.0146,614.698,-143.067,611.949,-172.459,690.821,-149.622,689.129,-178.591,650.861,-161.18,650.861,-161.722,650.904,-160.62,NA,NA,reef associated,reef associated,demersal,marine,295.575,1806,700.225,1836,0.003731163,0.099874061,0.098175998,6.742789478,0.015600477485763476,M43529-78710,NA,ark:/87602/m4/M78710,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43529,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA","Sasaki, K. (1989). Phylogeny of the family Sciaenidae, with notes on its zoogeography (Teleostei, Perciformes). Memoirs of the Faculty of Fisheries, Hokkaido University 36, 1–137.",76.65150000000006,0.038460361264425515,0.040816326530612235,0.999997224535591,-6e-4,0.01833524455107348,-27.5723,-26.977400000000003,-3.999999999999993e-4,-9.99999999999994e-5,-0.004504136999999999,-0.004901299999999997,-0.007044341999999995,-0.05595786701777486,-0.05048939626721627,8.493234082773693e-5
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.3,1806,46.03,1.26,5.72,28.8,1.39,26.66,0.0255,71.9391,0.0032,0.0159,79.3689,0.0148,641.423,124.083,643.094,95.3271,606.209,120.529,606.694,93.8765,622.498,107.91,622.541,105.162,622.41,110.876,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.019220944,0.096867782,0.089645856,6.073487177,0.16139860921048926,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,35.80700000000007,0.019826688815060948,0.20846905537459284,0.9981112851540941,0.0017000000000000001,0.0010751613201526872,-3.0452999999999975,-1.221500000000006,1.0000000000000113e-4,4.0000000000000105e-4,0.006799774,-0.03685448499999999,-0.03239632599999999,0.12055696746250494,0.08144011431670983,-0.0018289845895518297
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.4,1806,47.4,1.05,4.37,28.3,1.44,25.6,0.0262,60.3306,0.0024,0.0157,82.4212,0.0142,796.425,138.315,799.603,110.191,757.815,132.436,760.834,107.013,773.882,121.031,774.014,119.051,773.662,123.407,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.01469676,0.095181521,0.086096983,6.073487177,0.11203039584383373,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,38.68949999999995,0.02142275747508303,0.16053511705685616,0.99933582856059,8.999999999999998e-4,2.6192302017049793e-4,4.369900000000001,-8.049399999999999,-0.0013999999999999985,0,0.0037742639999999994,-0.033510023,-0.029242224999999997,0.06053511705685616,0.03733416686438269,-5.641714394100106e-4
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.5,1806,46.69,1.1,4.58,29.51,1.47,25.84,0.0259,63.0844,0.0025,0.0163,84.1023,0.0143,991.408,151.675,992.121,122.173,952.642,149.253,954.21,123.456,967.732,137.109,967.634,134.844,967.634,139.424,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.01540231,0.099242713,0.086914122,6.073487177,0.11776673578778526,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,38.338499999999954,0.021228405315614592,0.16339869281045752,0.9992871563070783,9e-4,-4.6977028008301017e-4,9.125749999999996,-1.8654499999999956,-0.0013500000000000005,5.499999999999984e-4,0.003669743500000001,-0.03014857750000001,-0.018522254000000002,0.05544805983201584,0.04310471989930792,-5.77030824100988e-4
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.6,1806,48.68,1.03,6.15,28.77,1.51,26.9,0.027,59.2038,0.0034,0.0159,86.4207,0.0149,1154.76,154.119,1154.19,125.356,1114.64,152.824,1115.07,125.931,1129.17,139.264,1129.17,136.524,1129.11,142.674,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.020683125,0.096747514,0.090451367,6.073487177,0.154982332155477,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,39.620000000000005,0.021937984496124035,0.22077922077922077,0.9976240746853167,0.0015999999999999999,0,13.986899999999991,-7.599000000000004,-0.0011999999999999997,0,0.008358361,-0.021986488,-0.02155568999999999,0.10052605622225876,0.08302531295340754,-0.0021668098958990134
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.7,1806,45.86,1.21,6.34,27.58,1.32,26.95,0.0254,69.4255,0.0035,0.0153,75.7444,0.0149,1352.05,158.742,1353.91,131.229,1314.88,156.361,1316.74,129.473,1333.12,143.681,1333.23,140.706,1333.18,147.048,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.02132849,0.09273603,0.090639084,6.073487177,0.17005649717514143,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,37.16999999999996,0.020581395348837187,0.2317880794701987,0.9971135476783478,0.0018000000000000002,-0.001091164764316973,3.438999999999993,4.381299999999996,-0.0013999999999999985,-6.000000000000016e-4,0.008792376,-0.02281319500000001,-0.022947037000000003,0.11385196153408077,0.09269260032700387,-0.0026929940459397006
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.8,1806,44.12,1.4,6.16,26.51,1.07,24.67,0.0244,79.9925,0.0034,0.0147,61.3714,0.0137,1543.6,170.478,1544.83,144,1506.75,167.749,1508.94,143.181,1528.57,155.132,1528.57,152.162,1528.6,158.326,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.020729468,0.089140207,0.082948552,6.073487177,0.16883145449546377,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,36.36999999999989,0.0201384274640088,0.23943661971830985,0.9967132831550971,0.002,-0.0010566362302587458,-9.653299999999994,12.234700000000004,-0.002100000000000001,-2.999999999999999e-4,0.008863845,-0.028215825,-0.021345159000000002,0.12749632121084714,0.09717822076241878,-0.003129700145931169
Novumbra_hubbsi,Novumbra,hubbsi,NA,1,0.9,1806,42.56,1.35,6.49,25.39,1.28,26.83,0.0236,77.4022,0.0036,0.0141,73.3052,0.0149,1722.09,190.692,1724.92,165.459,1687.75,186.661,1692.37,160.234,1708.01,174.833,1708.15,172.012,1707.67,178.486,NA,NA,demersal,demersal,demersal,freshwater,297.358,649,394.673,790,0.021831496,0.085389339,0.090220534,6.073487177,0.19439677081776022,M38791-70431,NA,ark:/87602/m4/M70431,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/38791,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,33.44500000000005,0.01851882613510523,0.2482758620689655,0.9962003989927625,0.0024000000000000002,-0.0016062905782468044,5.136600000000001,7.65509999999999,-9.99999999999994e-5,-8.000000000000004e-4,0.013596196,-0.012856763999999993,-0.021529064,0.15150166852057842,0.1283068970647805,-0.0037118932020008266
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.3,1143,32.49,1.53,1.7,23.42,1.41,19.65,0.0284,87.6667,0.0015,0.0205,80.7445,0.0172,477.625,298.953,470.183,276.75,455.175,304.162,447.856,285.929,461.905,290.001,461.571,289.298,462.237,290.862,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.009155478,0.126121692,0.105817517,6.156083374,0.07657949393661927,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,22.388499999999993,0.019587489063867012,0.07957559681697614,0.9999599022856145,0,8.359615689587513e-4,-1.6696999999999917,14.506100000000004,0.0025000000000000005,0.005000000000000001,-0.0032656920000000006,-0.02068282399999999,-0.0031424159999999812,-0.008336491095111767,-0.0033790009571601637,1.963254196857278e-5
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.4,1143,40.09,1.21,4.57,23.59,1.36,24.13,0.0351,69.614,0.004,0.0206,78.1076,0.0211,594.791,250.166,587.199,227.826,565.296,260.679,556.535,238.193,574.933,244.472,574.057,242.427,575.371,246.808,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.024634093,0.127079167,0.129974975,6.156083374,0.151997207400389,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,30.079499999999996,0.02631627296587926,0.19184652278177458,0.9986453854749746,0.0025,0.005155438510966729,0.056300000000007344,1.2340000000000089,0.005500000000000001,0.004900000000000002,0.013711596999999999,0.01036796899999999,0.002655420999999991,0.09184652278177458,0.07730097842093796,-0.0012546145250253993
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.5,1143,41.71,1.03,2.01,21.56,1.1,21.11,0.0365,59.2582,0.0018,0.0189,63.0795,0.0185,738.239,208.267,732.198,187.573,703.15,218.164,697.881,197.727,716.904,202.782,716.676,201.835,717.133,203.794,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.01083427,0.116107721,0.113670984,6.156083374,0.05928594069676968,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,34.70300000000003,0.030361329833770805,0.0962566844919786,0.999914153302175,1.9999999999999987e-4,0.008663154238073203,-11.89705,-5.691649999999996,0.0028499999999999984,0.00315,-8.982964999999996e-4,-0.003391715500000003,-0.001657246000000001,-0.011693948486463074,-0.015376075191707667,4.9966170995729975e-5
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.6,1143,41.94,1.01,1.54,20.75,1.02,20.55,0.0367,57.9975,0.0014,0.0182,58.5603,0.018,850.088,172.635,844.016,152.789,814.396,183.742,809.064,163.897,829.341,168.764,829.119,168.062,829.673,169.503,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.008314889,0.111779532,0.110673916,6.156083374,0.045303210463733645,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,35.322,0.030902887139107615,0.07734806629834255,0.9999642070211966,-3.9999999999999996e-4,0.00896490264298358,-13.873500000000007,-8.805300000000003,0.001899999999999999,0.0023,-0.0040098749999999996,-0.001763939000000006,-0.006523671999999994,-0.04290509825861946,-0.02665380873833581,1.7332243998091634e-4
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.7,1143,42.99,1.02,2.45,20.62,0.96,20.34,0.0376,58.4572,0.0021,0.018,55.2298,0.0178,964.988,132.352,959.324,112.528,929.172,143.181,922.841,123.856,944.302,126.968,944.052,125.846,944.676,128.215,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.013194396,0.111042555,0.109525576,6.156083374,0.06639925863428266,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,36.14949999999999,0.03162685914260716,0.11731843575418995,0.999810562892007,3.9999999999999996e-4,0.009954299029453002,-17.07560000000001,-6.587000000000003,0.0015000000000000013,0.0020999999999999977,6.582820000000014e-4,-0.003926703000000004,-0.004640511999999999,-6.17682181927981e-4,-0.010964638213854905,4.021167719470142e-6
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.8,1143,44.21,0.94,1.02,19.87,0.94,20.64,0.0387,54.0902,9e-4,0.0174,53.7334,0.0181,1047,115.278,1044.33,95.5893,1008.08,122.343,1004.84,101.959,1026.36,107.878,1026.35,107.404,1026.42,108.422,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.005495793,0.107011987,0.111164377,6.156083374,0.0262390001275348,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,39.20499999999993,0.0343000874890638,0.05070422535211267,0.999993390378228,-5e-4,0.013105023794796257,-17.291299999999993,-13.6676,0.0023,0.0023999999999999994,-0.006369830000000001,0,-0.0034733789999999987,-0.06123607315535002,-0.045414233605510196,1.5040707719971014e-4
Chiasmodon_niger,Chiasmodon,niger,NA,1,0.9,1143,41.75,0.95,0.43,18.07,0.88,19.14,0.0365,54.6332,4e-4,0.0158,50.4067,0.0167,1170.55,119.746,1172.88,101.831,1133.33,117.187,1134.84,98.1083,1154.28,109.942,1154.18,109.804,1154.31,110.217,NA,NA,pelagic,pelagic,pelagic,marine,185.67,525,385.751,565,0.00233197,0.097301034,0.103077298,6.156083374,0.012149880414562815,M43538-78719,NA,ark:/87602/m4/M78719,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/43538,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,37.63000000000011,0.03292213473315845,0.024615384615384615,0.9999996328643955,-7.999999999999999e-4,0.012797018019806414,-17.761899999999997,-15.113900000000001,0.0017000000000000001,9.000000000000015e-4,-0.005903329999999999,0,-0.009617369,-0.07215880893300247,-0.053939993338416925,8.734066963222986e-5
Diplectrum_formosum,Diplectrum,formosum,NA,1,0.4,719,25.19,1.2,0.7,16.01,1.42,14.66,0.035,68.6061,0.001,0.0223,81.5709,0.0204,328.581,-246.32,333.494,-261.56,309.53,-252.637,313.741,-266.674,319.817,-257.376,319.899,-257.762,319.762,-257.073,NA,NA,demersal,reef associated,demersal,marine,144.965,346,230.774,324,0.004845918,0.110456622,0.101093571,4.959817887,0.037058035254097434,M42568-76800,NA,ark:/87602/m4/M76800,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42568,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,19.402000000000044,0.026984700973574468,0.046838407494145196,0.9999951870817773,-5e-4,0.005823866518661937,3.519599999999997,0.2261000000000024,0.004800000000000002,0.006600000000000002,-0.006076578,-0.01851343500000001,-0.013967123999999997,-0.05316159250585481,-0.037638193725353604,9.518708177724822e-5
Diplectrum_formosum,Diplectrum,formosum,NA,1,0.5,719,28.92,1.02,0.83,14.7,1.14,14.51,0.0402,58.4566,0.0012,0.0204,65.3378,0.0202,397.671,-221.597,403.176,-235.229,375.477,-231.209,380.457,-244.84,388.535,-233.98,388.838,-234.354,388.411,-233.642,NA,NA,demersal,reef associated,demersal,marine,144.965,346,230.774,324,0.00572707,0.101414685,0.100108447,4.959817887,0.038420947164518056,M42568-76800,NA,ark:/87602/m4/M76800,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42568,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,22.456500000000005,0.031232962447844237,0.059113300492610835,0.9999877892923755,-4.000000000000002e-4,0.009534786852146634,-9.638750000000002,-6.493249999999996,0.0045499999999999985,0.004650000000000001,-0.0060054965,-0.016954252500000003,-0.016350281999999994,-0.048837332485830845,-0.03624106872395929,1.2360216119622347e-4
Diplectrum_formosum,Diplectrum,formosum,NA,1,0.6,719,27.9,1.15,0.94,14.97,1.15,15.07,0.0388,65.8956,0.0013,0.0208,66.036,0.021,478.35,-165.76,487.218,-177.816,460.017,-179.709,468.785,-191.964,473.592,-178.774,473.886,-179.045,473.254,-178.345,NA,NA,demersal,reef associated,demersal,marine,144.965,346,230.774,324,0.006505658,0.103240419,0.103946503,4.959817887,0.05084589022466406,M42568-76800,NA,ark:/87602/m4/M76800,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42568,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,18.38300000000001,0.02556745479833103,0.062200956937799035,0.999985031155916,-5e-4,0.0036294703022069948,-6.397800000000004,-0.9072000000000031,0.004900000000000002,0.004899999999999998,-0.005819106,-0.008491352000000008,-0.015062784999999995,-0.05805220761916298,-0.021111128977405393,1.941465747002935e-4
Diplectrum_formosum,Diplectrum,formosum,NA,1,0.7,719,27.69,1.05,1.16,13.99,1.12,13.94,0.0385,60.2387,0.0016,0.0195,63.9379,0.0194,538.372,-122.687,545.592,-134.67,519.168,-135.899,526.542,-147.728,531.895,-135.277,532.289,-135.769,531.501,-134.916,NA,NA,demersal,reef associated,demersal,marine,144.965,346,230.774,324,0.008010707,0.096506198,0.096155579,4.959817887,0.06014534427772274,M42568-76800,NA,ark:/87602/m4/M76800,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42568,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,19.126999999999953,0.026602225312934567,0.08226221079691516,0.9999542067456797,-9.999999999999983e-5,0.004929665199780407,-8.367500000000007,-4.805500000000002,0.003100000000000002,0.003599999999999999,-0.004525406999999999,-0.017296699999999998,-0.019176869,-0.035673907139202765,-0.017218552570414825,1.4766502139218485e-4
Diplectrum_formosum,Diplectrum,formosum,NA,1,0.8,719,28.98,1.05,0.62,14,0.96,13.3,0.0403,59.9662,9e-4,0.0195,55.1633,0.0185,628.435,-80.1574,633.231,-93.3139,605.811,-89.7481,609.869,-102.413,619.475,-91.0088,619.543,-91.3014,619.408,-90.6936,NA,NA,demersal,reef associated,demersal,marine,144.965,346,230.774,324,0.004294913,0.096598464,0.091740333,4.959817887,0.02814334797547087,M42568-76800,NA,ark:/87602/m4/M76800,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42568,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,22.992999999999938,0.031979137691237745,0.04736842105263158,0.9999949655082451,-5e-4,0.010784073996970199,-15.861399999999996,-7.7916000000000025,0.0026999999999999975,0.0045000000000000005,-0.0075707100000000005,-0.019424044,-0.013886902000000007,-0.06457187745483112,-0.04350988575757413,1.5198220721679423e-4
Diplectrum_formosum,Diplectrum,formosum,NA,1,0.9,719,29.74,0.85,0.34,12.68,0.76,10.92,0.0414,48.7841,5e-4,0.0176,43.725,0.0152,679.594,-64.9727,683.581,-77.0089,653.605,-73.329,656.595,-83.8319,668.069,-74.4729,668.117,-74.602,668.004,-74.2793,NA,NA,demersal,reef associated,demersal,marine,144.965,346,230.774,324,0.002358588,0.087465004,0.075329983,4.959817887,0.013572439830108536,M42568-76800,NA,ark:/87602/m4/M76800,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42568,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,26.48750000000001,0.03683936022253131,0.03048780487804878,0.9999991360181382,-6.999999999999999e-4,0.016714243509179272,-24.443599999999996,-20.963,2.0000000000000052e-4,0.002700000000000001,-0.005876711999999999,-0.027747314999999995,-0.019453398999999996,-0.06628638867033831,-0.052517433922871205,8.68438233748714e-5
